gene,log2FC,pval,adj_pval,color
PB.4746.3,4.421655809194912,0.00016048532570328973,0.07609312070470228,orange
PB.11606.11,-4.467235656218438,0.00011257280734930103,0.07632225921820274,orange
PB.12615.10,4.421655809194912,0.00016048532570328973,0.07634260634635705,orange
PB.17395.3,4.421655809194912,0.00016048532570328973,0.07659373334091743,orange
PB.6594.1,-4.467235656218438,0.00011257280734930103,0.0766805796840159,orange
PB.13988.4,4.421655809194912,0.00016048532570328973,0.07684651793940231,orange
PB.4222.46,-4.467235656218438,0.00011257280734930103,0.077042280531582,orange
PB.11279.6,4.421655809194912,0.00016048532570328973,0.07710097660807583,orange
PB.3754.5,4.421655809194912,0.00016048532570328973,0.07735712603202292,orange
PB.7560.5,-4.467235656218438,0.00011257280734930103,0.07740740982320088,orange
PB.10907.11,4.421655809194912,0.00016048532570328973,0.07761498311879633,orange
PB.6798.2,-4.467235656218438,0.00011257280734930103,0.07777601653664469,orange
PB.14014.16,4.421655809194912,0.00016048532570328973,0.07787456500213678,orange
PB.12101.7,4.421655809194912,0.00016048532570328973,0.07813588904576813,orange
PB.11070.10,-4.467235656218438,0.00011257280734930103,0.07814815058705926,orange
PB.8130.6,4.421655809194912,0.00016048532570328973,0.07839897284726903,orange
PB.2807.35,-4.467235656218438,0.00011257280734930103,0.07852386284949706,orange
PB.11749.10,4.421655809194912,0.00016048532570328973,0.0786638342420233,orange
PB.16713.6,-4.467235656218438,0.00011257280734930103,0.07890320518210331,orange
PB.4193.10,4.421655809194912,0.00016048532570328973,0.07893049130725051,orange
PB.11463.2,-4.467235656218438,0.00011257280734930103,0.07928623044997761,orange
PB.11513.3,-4.467235656218438,0.00011257280734930103,0.07967299254973359,orange
PB.8688.2,-4.467235656218438,0.00011257280734930103,0.08006354643478131,orange
PB.17285.30,-4.467235656218438,0.00011257280734930103,0.08045794814135658,orange
PB.7208.9,-4.467235656218438,0.00011257280734930103,0.0808562548153237,orange
PB.8102.1,-4.467235656218438,0.00011257280734930103,0.08125852473977804,orange
PB.5860.2,-4.467235656218438,0.00011257280734930103,0.08166481736347693,orange
PB.3938.3,-4.467235656218438,0.00011257280734930103,0.08207519333012757,orange
PB.13560.13,-4.467235656218438,0.00011257280734930103,0.08248971450856256,orange
PB.12613.5,-4.467235656218438,0.00011257280734930103,0.08290844402383445,orange
PB.9652.4,-4.467235656218438,0.00011257280734930103,0.08333144628926217,orange
PB.16376.1,-4.467235656218438,0.00011257280734930103,0.08375878703946352,orange
PB.4815.11,-4.467235656218438,0.00011257280734930103,0.08419053336440921,orange
PB.9758.133,-4.467235656218438,0.00011257280734930103,0.08462675374453568,orange
PB.17571.113,-4.467235656218438,0.00011257280734930103,0.08506751808695513,orange
PB.4127.11,-4.467235656218438,0.00011257280734930103,0.08551289776280308,orange
PB.7814.1,-4.467235656218438,0.00011257280734930103,0.0859629656457652,orange
PB.15408.6,-4.467235656218438,0.00011257280734930103,0.08641779615182744,orange
PB.12117.100,-4.467235656218438,0.00011257280734930103,0.08687746528029461,orange
PB.13779.1,-4.467235656218438,0.00011257280734930103,0.08734205065612506,orange
PB.433.19,-4.467235656218438,0.00011257280734930103,0.08781163157363112,orange
PB.13161.80,-4.467235656218438,0.00011257280734930103,0.08828628904159669,orange
PB.14636.1,-4.467235656218438,0.00011257280734930103,0.08876610582986623,orange
PB.10994.6,-4.467235656218438,0.00011257280734930103,0.08925116651746112,orange
PB.8908.31,-4.467235656218438,0.00011257280734930103,0.08974155754228234,orange
PB.7955.1,-4.467235656218438,0.00011257280734930103,0.0902373672524607,orange
PB.6928.4,-4.467235656218438,0.00011257280734930103,0.09073868595941881,orange
PB.16553.82,-4.467235656218438,0.00011257280734930103,0.09124560599271166,orange
PB.15199.2,-4.467235656218438,0.00011257280734930103,0.09175822175671565,orange
PB.16072.2,-4.467235656218438,0.00011257280734930103,0.09227662978923946,orange
PB.13083.12,-4.467235656218438,0.00011257280734930103,0.09280092882213288,orange
PB.12060.3,-4.467235656218438,0.00011257280734930103,0.09333121984397363,orange
PB.14643.5,-4.467235656218438,0.00011257280734930103,0.09386760616491602,orange
PB.14477.68,-4.467235656218438,0.00011257280734930103,0.09441019348378836,orange
PB.13223.12,-4.467235656218438,0.00011257280734930103,0.09495908995753131,orange
PB.17415.7,-4.467235656218438,0.00011257280734930103,0.09551440627307244,orange
PB.4592.36,-4.467235656218438,0.00011257280734930103,0.09607625572173757,orange
PB.4835.9,-4.467235656218438,0.00011257280734930103,0.09664475427630406,orange
PB.14844.2,-4.467235656218438,0.00011257280734930103,0.09722002067080587,orange
PB.10279.33,-4.467235656218438,0.00011257280734930103,0.09780217648320591,orange
PB.12483.3,-4.467235656218438,0.00011257280734930103,0.09839134622105654,orange
PB.505.3,-4.467235656218438,0.00011257280734930103,0.09898765741027507,orange
PB.3309.17,-4.467235656218438,0.00011257280734930103,0.09959124068716699,orange
